,Location,Company_Revenue,python,sql,machine learning,r,hadoop
628,NJ,More than $10B (USD),1,0,1,1,0
629,IL,None Listed,1,1,0,1,0
630,CT,More than $10B (USD),1,1,0,0,0
631,MD,None Listed,1,0,1,1,0
632,MI,More than $10B (USD),1,1,0,1,1
633,MD,None Listed,1,0,1,1,0
634,CA,None Listed,1,1,0,0,0
635,KS,None Listed,1,1,0,1,0
636,IL,None Listed,1,1,1,1,0
637,USA,None Listed,1,1,0,1,0
638,ID,More than $10B (USD),1,1,1,1,1
639,CA,$1B to $5B (USD),1,1,1,1,1
640,CO,More than $10B (USD),1,1,1,1,1
641,MD,$5B to $10B (USD),1,0,1,1,0
642,NC,None Listed,1,1,1,1,1
643,IL,$5B to $10B (USD),0,0,0,0,0
644,UT,None Listed,1,1,1,1,0
645,CA,More than $10B (USD),0,1,0,1,0
646,CA,More than $10B (USD),1,1,1,0,0
647,WA,$1B to $5B (USD),0,0,1,0,0
648,OH,None Listed,1,1,1,1,0
649,TX,None Listed,1,1,0,1,1
650,PA,More than $10B (USD),1,0,0,0,0
651,NC,None Listed,1,1,1,1,0
652,DC,None Listed,1,1,1,1,1
653,DC,None Listed,1,1,1,1,1
654,HI,$1B to $5B (USD),1,1,1,1,0
655,VA,None Listed,0,0,0,0,0
656,CA,None Listed,1,1,1,1,1
657,TX,None Listed,1,1,0,1,0
658,TX,None Listed,1,1,0,1,0
659,WA,More than $10B (USD),1,1,1,1,1
660,MA,None Listed,1,1,1,1,0
661,CT,More than $10B (USD),0,0,1,0,0
662,OH,More than $10B (USD),0,1,1,1,0
663,VA,None Listed,1,0,0,1,0
664,TX,More than $10B (USD),0,0,1,0,1
665,OH,More than $10B (USD),1,1,0,1,1
666,WA,None Listed,1,1,1,1,0
667,NY,None Listed,1,1,1,1,0
668,MI,$5B to $10B (USD),1,1,1,1,0
669,NE,None Listed,1,0,1,1,1
670,DC,More than $10B (USD),1,1,0,1,0
671,FL,$1B to $5B (USD),0,1,0,0,0
672,MN,More than $10B (USD),1,0,1,1,1
673,PA,None Listed,1,0,1,1,0
674,VA,More than $10B (USD),1,1,0,0,0
675,CO,None Listed,0,0,0,0,0
676,CA,More than $10B (USD),1,1,0,1,0
677,NC,None Listed,1,0,1,1,0
678,NC,None Listed,1,1,1,1,0
679,IL,$1B to $5B (USD),0,0,1,0,0
680,NC,More than $10B (USD),0,1,0,1,1
681,NC,None Listed,0,1,0,1,0
682,VA,None Listed,0,0,0,0,0
683,KS,More than $10B (USD),1,0,1,1,0
684,ID,More than $10B (USD),0,0,0,0,0
685,WA,More than $10B (USD),1,0,1,0,0
686,IN,More than $10B (USD),0,0,0,0,0
687,NM,None Listed,0,0,0,0,0
688,UT,None Listed,0,1,1,0,1
689,WI,None Listed,1,1,1,1,1
690,IL,None Listed,1,1,1,1,0
691,CO,More than $10B (USD),1,0,1,1,0
692,IN,$1B to $5B (USD),1,1,1,1,0
693,IL,$1B to $5B (USD),0,0,1,0,0
694,NY,More than $10B (USD),1,0,1,1,1
695,PA,$1B to $5B (USD),0,0,1,0,0
696,DC,None Listed,1,1,1,1,0
697,MO,More than $10B (USD),0,1,1,1,1
698,IL,None Listed,1,1,1,1,0
699,TX,None Listed,1,0,0,0,0
700,NY,None Listed,1,1,1,1,0
701,MD,None Listed,0,0,1,0,1
702,DC,None Listed,0,0,0,1,0
703,WA,$1B to $5B (USD),0,0,1,0,0
704,VA,None Listed,1,1,1,1,0
705,MD,None Listed,0,0,1,0,1
706,CA,More than $10B (USD),0,1,0,1,0
707,VA,$5B to $10B (USD),0,0,0,0,1
708,NY,None Listed,1,1,1,1,1
709,CO,More than $10B (USD),1,0,1,1,0
710,AZ,None Listed,1,0,1,1,1
711,TX,None Listed,1,0,0,0,0
712,MA,None Listed,0,1,1,1,1
713,CA,More than $10B (USD),1,0,1,0,0
714,DE,None Listed,1,0,1,0,0
715,CO,More than $10B (USD),1,0,1,1,0
716,WI,$5B to $10B (USD),0,1,1,0,0
717,OH,None Listed,1,1,1,1,1
718,OR,None Listed,1,1,1,0,1
719,CA,Less than $1B (USD),0,0,1,0,0
720,CA,Less than $1B (USD),0,0,1,0,0
721,CT,More than $10B (USD),1,0,0,0,0
722,PA,None Listed,1,0,1,1,0
723,IL,Less than $1B (USD),1,0,1,0,0
724,DC,None Listed,1,0,0,1,0
725,NE,None Listed,1,1,1,1,1
726,NY,None Listed,1,1,0,0,0
727,CA,$1B to $5B (USD),1,1,1,1,0
728,CA,None Listed,1,1,0,1,0
729,IN,More than $10B (USD),0,0,0,0,0
730,MI,$5B to $10B (USD),1,1,1,1,0
731,TX,More than $10B (USD),1,0,1,0,0
732,WA,None Listed,1,1,0,0,0
733,FL,$5B to $10B (USD),1,1,0,1,1
734,TN,None Listed,1,1,0,0,1
735,IN,More than $10B (USD),0,0,0,0,0
736,FL,$1B to $5B (USD),0,1,0,0,0
737,OH,None Listed,1,0,1,1,0
738,NY,None Listed,1,1,0,1,0
739,IL,More than $10B (USD),1,1,1,1,0
740,TN,None Listed,1,1,0,1,1
741,FL,More than $10B (USD),1,1,1,1,0
742,DC,None Listed,0,0,0,0,0
743,MD,None Listed,1,0,1,1,1
744,DC,None Listed,1,1,1,1,1
745,NC,$1B to $5B (USD),0,0,1,0,0
746,CA,Less than $1B (USD),1,1,1,1,0
747,TX,None Listed,1,1,1,1,1
748,IL,More than $10B (USD),1,1,1,1,0
749,CO,None Listed,1,1,1,1,0
750,IL,None Listed,0,0,0,0,0
751,VA,Less than $1B (USD),0,0,1,0,0
752,OH,More than $10B (USD),0,0,0,0,0
753,CA,More than $10B (USD),1,1,1,0,1
754,USA,More than $10B (USD),0,1,1,1,1
755,MN,None Listed,1,1,1,1,0
756,DC,None Listed,1,1,1,1,1
757,VA,None Listed,0,0,0,0,0
758,NY,More than $10B (USD),1,1,1,1,0
759,CA,$5B to $10B (USD),1,0,0,1,0
760,TX,More than $10B (USD),1,1,1,1,0
761,DC,None Listed,0,0,0,0,0
762,MD,None Listed,1,1,1,1,0
763,MD,None Listed,0,1,0,1,0
764,IL,More than $10B (USD),1,1,1,1,0
765,MD,None Listed,1,1,1,1,0
766,GA,More than $10B (USD),1,1,1,1,1
767,MD,Less than $1B (USD),1,1,1,1,1
768,CA,None Listed,1,1,1,1,0
769,CO,More than $10B (USD),1,0,1,1,0
770,WA,$5B to $10B (USD),1,1,1,0,1
771,TN,None Listed,1,1,1,1,0
772,TX,None Listed,0,0,0,0,0
773,TX,None Listed,0,0,0,0,0
774,VA,Less than $1B (USD),0,0,1,0,0
775,AL,$5B to $10B (USD),1,0,1,1,1
776,MA,None Listed,1,0,1,0,0
777,NJ,More than $10B (USD),0,0,0,0,0
778,IL,More than $10B (USD),1,1,0,1,1
779,PA,More than $10B (USD),1,1,0,0,0
780,DC,None Listed,1,1,1,1,0
781,IL,$5B to $10B (USD),1,1,1,1,0
782,IL,None Listed,1,1,1,1,0
783,MD,None Listed,0,0,0,0,0
784,MD,Less than $1B (USD),0,0,0,0,0
785,TX,More than $10B (USD),1,1,1,1,1
786,MA,None Listed,1,0,0,1,0
787,NY,More than $10B (USD),1,1,1,1,1
788,MD,None Listed,0,0,0,1,0
789,MD,None Listed,0,0,0,1,0
790,IL,None Listed,1,1,1,1,0
791,NJ,None Listed,0,0,0,0,0
792,VA,None Listed,0,0,0,0,0
793,NC,None Listed,1,1,0,1,0
794,CO,None Listed,1,0,1,0,0
795,DE,$1B to $5B (USD),1,1,1,1,0
796,TX,None Listed,1,1,1,1,0
797,CO,More than $10B (USD),1,0,1,1,0
798,IL,$5B to $10B (USD),1,1,1,1,0
799,OH,None Listed,1,0,0,1,0
800,IL,More than $10B (USD),1,1,1,1,0
801,CT,More than $10B (USD),0,0,0,0,0
802,MO,None Listed,1,0,0,1,0
803,WA,More than $10B (USD),0,0,0,0,1
804,TX,None Listed,1,0,1,0,0
805,IL,None Listed,1,1,0,1,0
806,NV,More than $10B (USD),1,1,1,1,0
807,PA,None Listed,1,0,1,1,0
808,CT,More than $10B (USD),0,0,0,0,0
809,VA,None Listed,0,0,0,0,0
810,CA,$1B to $5B (USD),1,0,0,0,0
811,PA,More than $10B (USD),1,0,1,1,1
812,WI,More than $10B (USD),1,1,1,1,0
813,NY,None Listed,1,1,0,0,0
814,CA,None Listed,1,1,1,0,0
815,OH,More than $10B (USD),1,1,0,1,1
816,ID,None Listed,1,0,1,1,1
817,CT,More than $10B (USD),0,0,0,0,0
818,NY,None Listed,1,0,0,1,0
819,NC,None Listed,1,1,1,1,1
820,MA,More than $10B (USD),0,0,0,0,0
821,FL,None Listed,1,1,0,0,1
822,NY,None Listed,1,0,1,0,0
823,CA,None Listed,0,0,1,0,0
824,CA,More than $10B (USD),1,1,1,1,0
825,NY,More than $10B (USD),0,0,0,0,0
826,MI,None Listed,1,1,0,1,0
827,IL,None Listed,0,0,1,0,0
828,CA,$5B to $10B (USD),1,0,1,1,1
829,DC,$5B to $10B (USD),1,1,1,1,1
830,DC,None Listed,1,0,0,1,0
831,VA,Less than $1B (USD),0,0,1,0,0
832,NY,None Listed,1,1,1,0,0
833,VA,None Listed,1,0,0,1,0
834,IL,None Listed,1,0,1,1,0
835,OK,None Listed,1,1,1,1,0
836,TX,$1B to $5B (USD),1,0,1,1,0
837,MD,None Listed,0,1,0,1,0
838,WA,More than $10B (USD),0,0,0,0,0
839,MD,None Listed,0,1,0,1,0
840,VA,More than $10B (USD),0,0,1,0,0
841,CA,None Listed,0,1,0,1,0
842,NC,None Listed,1,1,1,1,0
843,NY,None Listed,1,1,1,1,0
844,CA,None Listed,1,1,0,1,0
845,WA,None Listed,1,1,1,1,0
846,VA,$5B to $10B (USD),0,0,0,0,1
847,TX,None Listed,1,1,1,1,1
848,MA,None Listed,1,0,1,1,0
849,VA,None Listed,0,0,0,0,0
850,NC,None Listed,1,0,0,1,1
851,UT,None Listed,1,1,0,1,0
852,DC,None Listed,1,0,0,1,0
853,CA,None Listed,1,1,0,1,0
854,CA,$1B to $5B (USD),1,1,1,1,1
855,MO,More than $10B (USD),0,0,0,0,0
856,MO,More than $10B (USD),0,0,0,0,0
857,CT,More than $10B (USD),1,1,1,1,0
858,CT,More than $10B (USD),1,1,1,1,0
859,OH,More than $10B (USD),1,1,1,1,1
860,MD,None Listed,0,1,0,1,0
861,NJ,None Listed,1,1,1,1,0
862,AL,None Listed,1,0,1,0,0
863,MO,None Listed,1,1,1,1,0
864,MD,None Listed,1,1,1,1,0
865,CA,None Listed,0,0,1,0,0
866,CA,None Listed,1,0,1,0,0
867,TX,More than $10B (USD),1,0,1,1,0
868,MA,None Listed,1,1,1,1,0
869,DC,None Listed,0,0,0,0,0
870,GA,None Listed,1,0,1,1,1
871,CO,More than $10B (USD),1,1,0,1,1
872,CA,Less than $1B (USD),0,0,1,0,0
873,CA,None Listed,1,0,1,1,1
874,MA,None Listed,1,0,1,1,0
875,CA,More than $10B (USD),0,0,1,1,1
876,PA,More than $10B (USD),1,0,1,0,0
877,CO,More than $10B (USD),1,1,0,1,0
878,WA,None Listed,1,1,0,1,0
879,CA,More than $10B (USD),0,0,1,1,1
880,VA,None Listed,1,1,1,1,0
881,PA,More than $10B (USD),1,0,1,0,0
882,CA,None Listed,0,1,1,1,0
883,OH,None Listed,1,1,1,1,0
884,VA,None Listed,0,0,0,1,0
885,MD,None Listed,1,1,1,1,0
886,WA,None Listed,1,0,1,0,0
887,AZ,More than $10B (USD),1,1,1,1,0
888,OH,None Listed,1,0,0,0,0
889,VA,None Listed,1,0,0,1,0
890,WA,More than $10B (USD),1,0,1,1,1
891,PA,None Listed,1,0,0,1,0
892,VA,None Listed,1,0,0,0,0
893,IA,More than $10B (USD),1,1,1,1,0
894,IA,More than $10B (USD),1,1,1,1,0
895,VA,None Listed,1,0,1,1,0
896,TX,$5B to $10B (USD),1,1,1,1,0
897,CA,None Listed,0,0,1,1,0
898,CT,More than $10B (USD),1,1,1,1,1
899,VA,None Listed,0,1,0,1,0
900,IL,None Listed,1,0,0,1,0
901,IL,None Listed,1,0,1,1,1
902,NY,None Listed,1,1,1,0,1
903,CT,None Listed,1,1,0,0,1
904,VA,More than $10B (USD),1,0,0,0,0
905,MA,None Listed,1,0,1,1,0
906,WA,Less than $1B (USD),1,1,0,1,1
907,CA,None Listed,1,1,0,1,0
908,WA,None Listed,1,0,1,1,1
909,MD,None Listed,0,1,1,0,1
910,WA,More than $10B (USD),1,0,1,0,0
911,OH,None Listed,1,0,1,1,0
912,OH,None Listed,1,0,1,1,0
913,CT,More than $10B (USD),0,0,1,0,0
914,CA,None Listed,0,1,1,1,0
915,KY,More than $10B (USD),1,1,1,0,0
916,MA,None Listed,1,0,1,0,0
917,AZ,More than $10B (USD),1,1,1,1,0
918,CA,None Listed,1,0,1,0,0
919,CA,None Listed,1,0,1,0,1
920,DC,None Listed,1,0,1,1,1
921,VA,None Listed,1,1,1,1,0
922,MI,None Listed,1,1,1,1,0
923,CA,None Listed,1,1,1,0,0
924,VA,Less than $1B (USD),0,0,1,0,0
925,MA,None Listed,1,1,1,1,0
926,NC,More than $10B (USD),1,1,1,1,0
927,CA,None Listed,1,1,1,1,0
928,NY,None Listed,0,0,1,0,0
929,NC,$5B to $10B (USD),1,0,1,1,1
930,DE,$5B to $10B (USD),0,0,0,0,0
931,VA,$1B to $5B (USD),1,1,1,1,1
932,NJ,More than $10B (USD),1,1,0,1,1
933,WA,None Listed,0,0,0,0,1
934,FL,None Listed,1,0,1,1,0
935,NY,More than $10B (USD),1,1,1,1,0
936,AZ,None Listed,1,1,1,1,1
937,TX,More than $10B (USD),1,1,1,1,0
938,VA,None Listed,0,0,0,0,0
939,CA,None Listed,1,0,1,1,1
940,VA,$5B to $10B (USD),0,0,0,1,0
941,IL,More than $10B (USD),1,1,1,1,0
942,CA,None Listed,1,1,0,1,1
943,USA,More than $10B (USD),1,1,1,1,0
944,CA,None Listed,0,1,0,1,0
945,DC,None Listed,1,1,1,1,0
946,NY,More than $10B (USD),0,0,1,0,0
947,CA,None Listed,0,0,1,0,0
948,NY,None Listed,1,1,0,1,1
949,VA,None Listed,1,1,1,1,0
950,MD,Less than $1B (USD),1,1,1,1,0
951,MA,None Listed,1,0,1,0,0
952,VA,None Listed,1,0,1,1,1
953,CA,None Listed,1,1,1,1,0
954,TX,More than $10B (USD),1,0,1,0,0
955,TX,More than $10B (USD),1,0,1,0,0
956,VA,None Listed,0,0,0,0,0
957,MA,$5B to $10B (USD),0,0,1,0,0
958,AL,More than $10B (USD),1,1,0,1,0
959,CA,None Listed,1,1,1,0,0
960,CA,More than $10B (USD),0,0,1,0,0
961,VA,Less than $1B (USD),0,0,1,0,0
962,CA,None Listed,1,1,1,0,0
963,TX,None Listed,1,1,1,1,0
964,NC,Less than $1B (USD),1,1,0,1,1
965,CA,$1B to $5B (USD),1,0,1,0,0
966,CO,None Listed,1,0,1,1,1
967,MA,$1B to $5B (USD),1,1,0,1,0
968,CA,None Listed,0,0,1,0,0
969,MN,More than $10B (USD),1,1,1,1,0
970,MN,More than $10B (USD),1,1,1,1,0
971,OH,$5B to $10B (USD),0,0,1,0,0
972,CT,More than $10B (USD),1,1,1,1,0
973,IA,$5B to $10B (USD),1,0,1,0,0
974,NY,More than $10B (USD),1,0,1,0,0
975,CA,None Listed,1,0,1,0,0
976,TX,None Listed,0,0,1,0,0
977,GA,None Listed,0,0,1,0,0
978,OR,None Listed,1,0,1,1,1
979,OH,None Listed,1,0,1,0,0
980,GA,None Listed,1,0,0,1,1
981,NY,None Listed,1,1,1,0,0
982,DC,$5B to $10B (USD),1,0,1,0,0
983,PA,None Listed,1,0,1,1,0
984,CA,More than $10B (USD),1,0,1,0,0
985,WA,More than $10B (USD),1,0,1,0,0
986,NM,None Listed,1,1,1,1,0
987,AZ,None Listed,0,0,0,0,1
988,MA,None Listed,1,1,1,1,0
989,VA,None Listed,0,0,0,1,0
990,WA,None Listed,0,0,0,0,0
991,NY,None Listed,1,1,0,1,1
992,CA,$1B to $5B (USD),1,1,0,0,1
993,CA,$1B to $5B (USD),1,0,1,1,0
994,CA,More than $10B (USD),1,1,1,1,0
995,NY,$5B to $10B (USD),1,1,1,1,1
996,CO,None Listed,1,0,0,1,0
997,MA,$1B to $5B (USD),1,0,1,1,0
998,CA,None Listed,0,1,0,0,0
999,NJ,More than $10B (USD),0,0,0,0,0
1000,GA,More than $10B (USD),1,0,1,1,0
1001,CA,None Listed,1,1,1,1,1
1002,CA,None Listed,1,1,1,0,0
1003,TX,$1B to $5B (USD),1,0,0,1,0
1004,GA,None Listed,1,0,1,0,0
1005,DC,$5B to $10B (USD),1,1,1,1,0
1006,WA,Less than $1B (USD),0,0,0,0,0
1007,TX,More than $10B (USD),1,1,1,1,0
1008,VA,$5B to $10B (USD),0,0,1,1,1
1009,MA,None Listed,1,0,1,1,0
1010,CO,$1B to $5B (USD),1,1,1,1,1
1011,CA,None Listed,0,0,0,0,1
1012,USA,None Listed,1,0,1,1,0
1013,CA,None Listed,1,0,1,0,0
1014,CA,Less than $1B (USD),1,0,1,1,1
1015,CA,More than $10B (USD),0,0,1,1,0
1016,CA,None Listed,0,0,0,0,0
1017,CA,None Listed,1,1,1,0,0
1018,CA,None Listed,1,1,1,1,1
1019,CA,Less than $1B (USD),1,1,1,1,0
1020,CA,$5B to $10B (USD),1,0,1,0,1
1021,CA,None Listed,1,1,1,0,1
1022,NY,More than $10B (USD),1,1,1,0,0
1023,CA,None Listed,0,0,0,0,1
1024,USA,None Listed,1,1,0,1,0
1025,NY,More than $10B (USD),1,1,0,1,0
1026,TX,None Listed,1,0,1,1,1
1027,CA,More than $10B (USD),1,1,1,1,0
1028,USA,None Listed,1,1,0,1,0
1029,NY,$1B to $5B (USD),0,0,1,0,0
1030,CO,None Listed,0,1,1,1,0
1031,MA,None Listed,1,0,1,1,0
1032,MA,None Listed,1,0,0,0,0
1033,VA,$5B to $10B (USD),1,0,1,1,0
1034,MA,More than $10B (USD),1,0,1,1,1
1035,CO,None Listed,1,1,1,1,1
1036,CA,None Listed,0,0,1,0,0
1037,TX,$1B to $5B (USD),1,1,1,1,0
1038,NC,None Listed,1,0,0,1,0
1039,CO,More than $10B (USD),1,0,1,1,1
1040,CA,None Listed,1,1,0,1,0
1041,MA,None Listed,1,1,1,0,0
1042,CT,$1B to $5B (USD),1,1,1,0,1
1043,VA,None Listed,1,1,1,1,1
1044,CA,None Listed,1,1,0,0,1
1045,MD,None Listed,1,1,1,1,0
1046,MD,$5B to $10B (USD),1,0,1,1,0
1047,TX,More than $10B (USD),1,0,1,1,0
1048,MD,None Listed,1,1,1,1,0
1049,TX,$5B to $10B (USD),1,0,1,1,0
1050,TX,None Listed,1,1,1,1,0
1051,FL,$5B to $10B (USD),1,1,1,1,1
1052,CA,None Listed,1,1,1,1,0
1053,CA,None Listed,1,1,1,1,1
1054,NY,None Listed,1,1,0,1,1
1055,CT,$1B to $5B (USD),1,1,1,0,1
1056,CT,$1B to $5B (USD),1,1,1,0,1
1057,MA,None Listed,1,0,1,1,0
1058,WI,$5B to $10B (USD),0,0,1,0,0
1059,PA,None Listed,1,0,0,1,0
1060,NY,More than $10B (USD),1,0,1,1,0
1061,NC,None Listed,1,1,0,1,1
1062,CO,None Listed,1,1,1,1,0
1063,IL,None Listed,1,1,1,1,0
1064,FL,$1B to $5B (USD),1,0,1,1,0
1065,CA,None Listed,1,1,1,1,0
1066,WA,None Listed,1,1,0,1,1
1067,CA,$1B to $5B (USD),1,1,1,0,0
1068,WA,None Listed,1,0,1,0,0
1069,CA,More than $10B (USD),1,1,0,1,1
1070,NY,$1B to $5B (USD),1,1,1,1,1
1071,FL,More than $10B (USD),1,0,0,1,0
1072,DC,$5B to $10B (USD),1,1,1,1,0
1073,NY,$1B to $5B (USD),1,0,1,0,0
1074,CA,Less than $1B (USD),1,0,1,1,1
1075,NY,None Listed,1,1,0,1,0
1076,IL,Less than $1B (USD),1,1,1,1,1
1077,PA,More than $10B (USD),1,0,1,1,0
1078,TX,More than $10B (USD),1,0,1,0,0
1079,TX,More than $10B (USD),1,0,1,0,0
1080,VA,$5B to $10B (USD),0,0,0,0,0
1081,VA,$5B to $10B (USD),0,0,0,0,0
1082,VA,$5B to $10B (USD),0,0,0,0,0
1083,VA,$5B to $10B (USD),0,0,0,0,0
1084,MD,None Listed,1,1,0,1,0
1085,CA,$1B to $5B (USD),0,0,1,0,0
1086,TX,None Listed,1,1,1,1,0
1087,CA,None Listed,1,0,1,1,1
1088,IL,None Listed,1,0,1,1,1
1089,IL,More than $10B (USD),1,1,1,1,1
1090,NY,More than $10B (USD),0,1,1,1,0
1091,CA,None Listed,1,0,1,0,0
1092,CA,None Listed,1,1,1,1,1
1093,CA,More than $10B (USD),1,0,0,1,0
1094,CA,More than $10B (USD),0,0,1,0,0
1095,REMOTE,None Listed,1,0,1,1,0
1096,MD,None Listed,1,0,1,1,1
1097,CA,None Listed,0,0,1,0,0
1098,CA,$1B to $5B (USD),1,0,1,0,0
1099,CA,$1B to $5B (USD),0,0,1,0,0
1100,MA,None Listed,1,0,1,1,1
1101,NY,None Listed,0,0,0,1,0
1102,TX,None Listed,1,0,1,1,0
1103,CA,$1B to $5B (USD),1,0,1,1,0
1104,CA,None Listed,1,0,0,0,0
1105,CT,None Listed,1,1,0,1,0
1106,GA,More than $10B (USD),0,1,1,1,0
1107,CA,None Listed,1,1,1,1,0
1108,CA,None Listed,0,1,0,1,1
1109,TX,More than $10B (USD),1,1,0,1,0
1110,CA,None Listed,1,0,1,0,0
1111,IL,$5B to $10B (USD),1,0,0,1,0
1112,CA,More than $10B (USD),1,1,1,1,1
1113,IL,None Listed,1,0,1,1,0
1114,MA,None Listed,1,0,0,1,0
1115,MD,$5B to $10B (USD),1,0,0,1,0
1116,IN,None Listed,1,0,1,1,0
1117,DC,$5B to $10B (USD),1,1,1,1,0
1118,PA,None Listed,0,1,0,0,0
1119,IL,$1B to $5B (USD),1,1,1,1,1
1120,MA,None Listed,0,0,0,1,0
1121,IL,None Listed,1,0,1,1,1
1122,CA,None Listed,1,1,1,1,0
1123,TX,More than $10B (USD),1,0,1,1,1
1124,TX,None Listed,0,1,1,0,1
1125,CA,Less than $1B (USD),1,0,1,0,0
1126,CA,None Listed,0,0,1,0,0
1127,CA,None Listed,1,0,1,1,1
1128,DC,None Listed,1,1,1,1,1
1129,CA,None Listed,1,0,1,1,0
1130,PA,$5B to $10B (USD),1,0,1,1,0
1131,CA,More than $10B (USD),0,1,0,1,1
1132,NJ,None Listed,0,1,0,0,0
1133,NJ,None Listed,0,1,1,1,0
1134,CA,$5B to $10B (USD),1,1,1,1,1
1135,IN,None Listed,1,0,1,1,0
1136,MA,None Listed,1,1,1,1,1
1137,CA,None Listed,1,1,1,0,1
1138,USA,None Listed,1,0,0,1,0
1139,CA,None Listed,1,1,0,1,0
1140,NY,$1B to $5B (USD),0,0,0,0,0
1141,GA,More than $10B (USD),1,0,1,1,0
1142,WI,$5B to $10B (USD),0,1,1,0,0
1143,NY,None Listed,1,1,0,1,0
1144,MA,$1B to $5B (USD),1,0,1,0,0
1145,CA,None Listed,1,1,1,0,1
1146,CA,More than $10B (USD),1,1,1,1,0
1147,CA,None Listed,1,1,1,1,0
1148,CA,None Listed,1,0,1,1,0
1149,FL,$5B to $10B (USD),1,0,0,0,0
1150,WA,Less than $1B (USD),1,1,0,1,0
1151,CA,None Listed,1,0,1,1,1
1152,WA,None Listed,1,1,1,1,0
1153,IL,None Listed,1,1,1,0,1
1154,CA,None Listed,1,1,1,1,0
1155,CA,More than $10B (USD),1,1,1,1,0
1156,FL,None Listed,1,1,1,0,0
1157,FL,None Listed,0,1,0,0,1
1158,TX,None Listed,0,0,1,0,0
1159,FL,None Listed,1,1,1,1,0
1160,MD,None Listed,1,1,1,1,1
1161,CA,None Listed,1,1,1,0,1
1162,CA,None Listed,1,1,1,1,0
1163,TX,More than $10B (USD),1,0,1,1,1
1164,NY,None Listed,1,1,1,1,0
1165,USA,None Listed,1,1,0,1,0
1166,None Listed,None Listed,0,0,0,0,0
1167,CA,None Listed,1,1,1,1,0
1168,NY,None Listed,1,0,1,0,1
1169,MO,More than $10B (USD),1,0,1,1,0
1170,CA,None Listed,1,1,0,1,0
1171,CT,$1B to $5B (USD),1,0,1,1,0
1172,CA,None Listed,1,1,1,1,0
1173,MD,None Listed,1,1,1,1,0
1174,NY,None Listed,1,1,0,0,1
1175,CA,More than $10B (USD),1,1,0,1,0
1176,NY,None Listed,1,1,1,1,0
1177,VA,None Listed,1,1,1,0,0
1178,NY,None Listed,1,1,1,0,1
1179,NY,None Listed,1,1,0,1,0
1180,CA,None Listed,1,1,1,1,0
1181,CA,None Listed,1,1,1,0,1
1182,CA,None Listed,0,1,0,0,0
1183,NY,None Listed,1,1,1,1,1
1184,IL,More than $10B (USD),1,0,1,1,0
1185,CA,None Listed,1,0,1,0,0
1186,OH,$5B to $10B (USD),1,0,0,1,0
1187,VA,None Listed,1,0,0,1,0
1188,AL,None Listed,1,1,1,1,1
1189,IL,$5B to $10B (USD),0,0,1,0,0
1190,MA,More than $10B (USD),1,1,1,1,0
1191,CA,More than $10B (USD),1,0,1,1,1
1192,CA,None Listed,1,1,1,1,0
1193,CA,None Listed,1,1,1,0,0
1194,AZ,$1B to $5B (USD),0,0,0,1,0
1195,CA,None Listed,1,0,1,0,1
1196,PA,More than $10B (USD),0,0,1,1,1
1197,MN,None Listed,1,1,1,1,1
1198,CT,None Listed,1,1,0,0,1
1199,CA,None Listed,1,0,1,1,0
1200,MD,$5B to $10B (USD),1,0,1,1,0
1201,CA,None Listed,1,1,0,1,1
1202,TX,None Listed,1,0,1,1,1
1203,NY,None Listed,1,1,1,1,1
1204,TN,More than $10B (USD),0,0,1,0,0
1205,CT,$5B to $10B (USD),0,1,1,1,1
1206,MA,None Listed,1,0,1,1,0
1207,CA,None Listed,1,1,1,1,0
1208,CA,None Listed,1,0,1,0,0
1209,OH,$5B to $10B (USD),1,0,1,1,0
1210,CA,None Listed,1,1,0,1,0
1211,FL,$5B to $10B (USD),0,0,0,0,0
1212,TN,None Listed,1,1,1,1,1
1213,RI,Less than $1B (USD),1,0,1,1,0
1214,CA,None Listed,1,1,1,1,0
1215,GA,None Listed,1,1,0,1,1
1216,WI,None Listed,1,1,1,1,1
1217,USA,None Listed,1,1,1,1,0
1218,CA,None Listed,0,0,0,0,0
1219,MN,None Listed,0,0,0,0,0
1220,MN,None Listed,0,0,0,0,0
1221,WI,More than $10B (USD),0,0,1,1,1
1222,VA,None Listed,0,0,1,0,1
1223,IL,None Listed,1,1,1,1,1
1224,MA,$1B to $5B (USD),1,1,1,1,0
1225,MN,None Listed,1,1,1,0,0
1226,CA,None Listed,1,1,0,1,0
1227,IL,$1B to $5B (USD),1,1,1,0,1
1228,IL,None Listed,1,1,1,0,1
1229,CA,None Listed,1,1,1,1,1
1230,CA,None Listed,1,1,1,1,0
1231,MA,More than $10B (USD),1,1,1,0,0
1232,CA,$1B to $5B (USD),1,1,1,1,0
1233,CA,None Listed,1,1,0,1,0
1234,NY,None Listed,1,1,1,1,0
1235,TX,None Listed,1,0,1,1,1
1236,NY,None Listed,1,1,1,1,0
1237,CA,$1B to $5B (USD),1,0,0,1,0
1238,NC,$1B to $5B (USD),1,0,1,1,0
1239,NY,None Listed,1,1,0,1,1
1240,WI,Less than $1B (USD),1,0,1,1,0
1241,CA,None Listed,1,0,1,0,0
1242,CA,None Listed,1,1,1,1,0
1243,CA,None Listed,1,1,1,1,0
1244,DC,None Listed,0,0,0,0,0
1245,OR,None Listed,1,1,1,1,1
1246,CA,None Listed,0,0,1,1,1
1247,CA,None Listed,1,1,1,0,0
1248,CA,None Listed,1,1,1,0,0
