,No_of_Reviews,Company_Industry,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
1833,4.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
1834,4.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
1835,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
1836,3505.0,,0,0,0,0,0,0,0,0,0,0,0,0
1837,45.0,,0,0,0,0,0,0,0,0,0,0,0,0
1838,32.0,,0,0,0,0,0,0,0,0,0,0,0,0
1839,131.0,,0,0,0,0,0,0,0,0,0,0,0,0
1840,64.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
1841,19.0,,0,0,0,0,0,0,0,0,0,0,0,0
1842,537.0,Industrial Manufacturing,0,0,0,0,1,0,0,0,0,0,0,1
1843,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1844,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1845,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1846,700.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
1847,1601.0,Agriculture and Extraction,0,0,0,0,0,1,0,0,0,0,0,1
1848,2346.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1849,62.0,,0,0,0,0,0,0,0,0,0,0,0,0
1850,22.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
1851,200.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
1852,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1853,387.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
1854,3293.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
1855,1601.0,Agriculture and Extraction,0,0,0,0,0,1,0,0,0,0,0,1
1856,484.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1857,484.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1858,484.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1859,484.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1860,2.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1861,2712.0,Transport and Freight,0,0,0,0,0,1,0,0,0,0,0,1
1862,3826.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
1863,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1864,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1865,484.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1866,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
1867,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1868,45.0,,0,0,0,0,0,0,0,0,0,0,0,0
1869,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
1870,32.0,,0,0,0,0,0,0,0,0,0,0,0,0
1871,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1872,3826.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
1873,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1874,47.0,Consumer Goods and Services,0,0,0,0,0,0,0,0,0,0,0,1
1875,21159.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
1876,387.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
1877,774.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
1878,61.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
1879,35.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1880,6.0,,0,0,0,0,0,0,0,0,0,0,0,0
1881,4683.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
1882,3.0,,0,0,0,0,0,0,0,0,0,0,0,0
1883,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1884,2.0,,1,0,0,0,0,0,0,0,0,0,0,0
1885,0.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1886,32.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
1887,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1888,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1889,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1890,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1891,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1892,0.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
1893,11.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
1894,30.0,,0,0,0,0,0,0,0,0,0,0,0,0
1895,21159.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
1896,54.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
1897,421.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1898,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1899,411.0,,0,0,0,0,0,0,0,0,0,0,0,0
1900,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1901,2.0,,0,0,0,0,1,0,0,0,0,0,0,0
1902,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1903,56.0,Health Care,0,1,0,0,0,0,0,0,0,1,0,0
1904,96.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
1905,5198.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
1906,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1907,387.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
1908,1103.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1909,177.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
1910,726.0,Pharmaceuticals,0,0,0,0,0,0,0,0,0,0,0,1
1911,22.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1912,2628.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
1913,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1914,387.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
1915,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1916,2807.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
1917,316.0,Agriculture and Extraction,0,0,0,0,0,0,0,0,0,0,0,1
1918,417.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1919,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1920,9.0,,0,0,0,0,0,0,0,0,0,0,0,0
1921,34.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
1922,21267.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
1923,87.0,,0,0,0,0,0,0,0,0,0,0,0,0
1924,5.0,,0,0,0,0,0,0,0,0,0,0,0,0
1925,11.0,,0,0,0,0,0,0,0,0,0,0,0,0
1926,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1927,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1928,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1929,21267.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
1930,200.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
1931,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1932,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1933,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1934,2364.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
1935,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
1936,8.0,,0,0,0,0,0,0,0,0,0,0,0,0
1937,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
1938,4251.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1939,387.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
1940,21267.0,Telecommunications,0,0,0,0,0,0,0,0,0,0,0,1
1941,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1942,3526.0,Pharmaceuticals,0,0,0,0,0,0,0,0,0,0,0,1
1943,47.0,Consumer Goods and Services,0,0,0,0,0,0,0,0,0,0,0,1
1944,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1945,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1946,387.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
1947,5503.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
1948,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
1949,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1950,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1951,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1952,21267.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
1953,21267.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
1954,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1955,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1956,4683.0,Industrial Manufacturing,0,1,0,0,0,0,0,0,0,0,0,1
1957,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1958,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1959,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1960,21267.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
1961,0.0,"Restaurants, Travel and Leisure",0,0,0,0,0,0,0,0,0,0,0,1
1962,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1963,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1964,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1965,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1966,21267.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
1967,9.0,,0,0,0,0,0,0,0,0,0,0,0,0
1968,10.0,,1,0,0,0,0,0,0,0,0,0,0,0
1969,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1970,2.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
1971,1445.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
1972,6497.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
1973,3.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1974,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1975,411.0,,1,0,0,0,0,0,0,0,0,0,0,0
1976,4.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
1977,23472.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
1978,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1979,58.0,,0,0,0,0,0,0,0,0,0,0,0,0
1980,6072.0,Consulting and Business Services,0,1,0,0,0,0,1,0,0,0,0,0
1981,125.0,,0,0,0,0,0,1,0,0,0,0,0,0
1982,32.0,,0,0,0,0,0,0,0,0,0,0,0,0
1983,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1984,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1985,91.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
1986,599.0,Energy and Utilities,0,0,0,0,0,0,0,0,0,0,0,1
1987,1733.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
1988,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1989,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1990,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1991,641.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
1992,1733.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
1993,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
1994,9.0,,0,0,0,0,0,0,0,0,0,0,0,0
1995,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
1996,96.0,Aerospace and Defense,0,0,1,0,0,0,0,0,0,0,0,1
1997,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1998,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
1999,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2000,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2001,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2002,533.0,,0,0,0,0,0,0,0,0,0,0,0,0
2003,641.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2004,4361.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2005,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2006,65.0,Computers and Electronics,0,0,0,0,0,1,0,0,0,0,0,1
2007,726.0,Pharmaceuticals,0,0,0,0,0,0,0,0,0,0,0,1
2008,4361.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
2009,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
2010,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2011,155.0,,0,0,0,0,0,1,0,0,0,0,0,0
2012,37.0,,0,1,0,0,0,0,0,0,0,0,0,0
2013,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2014,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2015,108.0,,0,0,0,0,0,0,0,0,0,0,0,0
2016,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2017,15.0,,0,0,0,0,0,0,0,0,0,0,0,0
2018,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
2019,190.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
2020,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2021,200.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
2022,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2023,641.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2024,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2025,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2026,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2027,23.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2028,1733.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
2029,1167.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
2030,1733.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
2031,7.0,Consumer Goods and Services,0,0,0,0,0,0,0,0,0,0,0,1
2032,23472.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
2033,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2034,8595.0,Telecommunications,0,1,0,0,0,0,0,0,0,0,0,1
2035,14.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
2036,169.0,,0,0,0,0,0,0,0,0,0,0,0,0
2037,22.0,,0,0,0,0,0,0,0,0,0,0,0,0
2038,157456.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
2039,50.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
2040,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2041,1791.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2042,3.0,,0,0,0,0,0,0,0,0,0,0,0,0
2043,11.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2044,9.0,,0,0,0,0,0,0,0,0,0,0,0,0
2045,31.0,,0,1,0,0,0,0,0,0,0,0,0,0
2046,4683.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
2047,653.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
2048,4683.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
2049,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2050,21159.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
2051,4686.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
2052,35.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2053,774.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
2054,1103.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2055,1530.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
2056,0.0,,0,0,1,0,0,0,0,0,0,0,0,0
2057,27.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
2058,653.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
2059,9.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2060,7.0,,0,0,0,0,0,0,0,0,0,0,0,0
2061,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2062,5.0,,0,0,0,0,0,0,0,0,0,0,0,0
2063,421.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2064,34.0,Consumer Goods and Services,0,0,0,0,0,0,0,0,0,0,0,1
2065,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
2066,1103.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2067,411.0,,0,0,0,0,0,0,0,0,0,0,0,0
2068,1225.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2069,700.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2070,23472.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2071,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2072,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2073,2.0,Consumer Goods and Services,0,0,0,0,0,0,0,0,0,0,0,1
2074,0.0,,0,0,1,0,0,0,0,0,0,0,0,0
2075,692.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
2076,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2077,1733.0,Consulting and Business Services,0,0,1,0,0,0,1,0,0,0,0,0
2078,358.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2079,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2080,32.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2081,15.0,,0,0,0,0,0,0,0,0,0,0,0,0
2082,155.0,,1,0,0,0,0,0,0,0,0,0,0,0
2083,1445.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
2084,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2085,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2086,30.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
2087,641.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2088,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
2089,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2090,511.0,Internet and Software,0,0,0,0,1,0,0,1,0,0,0,0
2091,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2092,494.0,,0,0,0,0,0,1,0,0,0,0,0,0
2093,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
2094,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2095,522.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
2096,1733.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
2097,95.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
2098,12.0,,0,0,0,0,0,0,0,0,0,0,0,0
2099,3656.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
2100,8.0,,0,0,0,0,0,0,0,0,0,0,0,0
2101,1733.0,Consulting and Business Services,0,0,1,0,0,0,1,0,0,0,0,0
2102,157456.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
2103,3656.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
2104,318.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
2105,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
2106,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2107,1103.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2108,21159.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2109,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2110,820.0,Pharmaceuticals,0,0,0,0,0,1,0,0,0,0,0,1
2111,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
2112,484.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2113,599.0,Energy and Utilities,0,0,0,0,0,0,0,0,0,0,0,1
2114,3021.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
2115,1733.0,Consulting and Business Services,0,0,1,0,0,0,1,0,0,0,0,0
2116,1733.0,Consulting and Business Services,0,0,1,0,0,0,1,0,0,0,0,0
2117,1733.0,Consulting and Business Services,0,0,1,0,0,0,1,0,0,0,0,0
2118,11.0,,0,0,0,0,0,1,0,0,0,0,0,0
2119,2.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2120,5671.0,Insurance,0,0,0,0,1,0,0,0,0,0,1,0
2121,11.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
2122,6.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2123,18.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2124,300.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
2125,6574.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
2126,1394.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
2127,5.0,,0,0,0,0,0,0,0,0,0,0,0,0
2128,5875.0,Aerospace and Defense,0,1,0,0,0,0,0,0,0,0,0,1
2129,211.0,Banks and Financial Services,0,1,0,0,0,0,0,0,1,0,0,0
2130,6.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2131,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2132,1394.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
2133,5671.0,Insurance,0,0,0,0,1,0,0,0,0,0,1,0
2134,9.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2135,3247.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
2136,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
2137,649.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2138,179.0,,0,0,0,0,0,0,0,0,0,0,0,0
2139,3293.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
2140,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2141,22.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2142,302.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2143,5178.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
2144,4251.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2145,0.0,,0,0,0,0,1,0,0,0,0,0,0,0
2146,1225.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2147,2581.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
2148,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2149,4361.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
2150,982.0,Insurance,1,0,0,0,0,0,0,0,0,0,1,0
2151,177.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
2152,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2153,21159.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2154,3164.0,Pharmaceuticals,0,0,0,0,0,0,0,0,0,0,0,1
2155,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2156,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
2157,28.0,Computers and Electronics,0,0,0,1,0,0,0,0,0,0,0,1
2158,726.0,Pharmaceuticals,0,0,0,0,0,0,0,0,0,0,0,1
2159,12326.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
2160,700.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2161,3.0,,0,0,0,0,0,0,0,0,0,0,0,0
2162,21159.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2163,17.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
2164,2641.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2165,13.0,Human Resources and Staffing,0,0,0,0,0,0,0,0,0,0,0,1
2166,31.0,Human Resources and Staffing,0,0,0,0,0,0,0,0,0,0,0,1
2167,281.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
2168,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2169,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2170,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2171,21159.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2172,82.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
2173,1275.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
2174,1733.0,Consulting and Business Services,0,0,1,0,0,0,1,0,0,0,0,0
2175,6072.0,Consulting and Business Services,0,1,0,0,0,0,1,0,0,0,0,0
2176,122.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2177,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2178,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2179,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2180,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2181,6415.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
2182,4361.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
2183,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2184,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2185,4.0,,0,0,0,0,0,0,0,0,0,0,0,0
2186,125.0,,0,0,0,0,0,1,0,0,0,0,0,0
2187,335.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2188,31.0,Human Resources and Staffing,0,0,0,0,0,0,0,0,0,0,0,1
2189,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2190,28.0,,0,0,0,0,0,1,0,0,0,0,0,0
2191,200.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
2192,23472.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
2193,51.0,Human Resources and Staffing,0,0,0,0,0,0,0,0,0,0,0,1
2194,495.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
2195,1225.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2196,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2197,4776.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2198,988.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
2199,31.0,Human Resources and Staffing,0,0,0,0,0,1,0,0,0,0,0,1
2200,10824.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
2201,12.0,,0,0,0,0,0,0,0,0,0,0,0,0
2202,653.0,Aerospace and Defense,0,0,1,0,0,0,0,0,0,0,0,1
2203,10.0,,0,0,0,0,0,1,0,0,0,0,0,0
2204,1733.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
2205,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
2206,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
