Job_Title,Queried_Salary,Job_Type,Skill,No_of_Skills,Company,No_of_Reviews,No_of_Stars,Location,Company_Revenue,Company_Employees,Company_Industry,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
Senior Data Engineer,120000-139999,data_engineer,"['Ruby', 'Machine Learning', 'Scripting', 'Scala', 'CI/CD', 'CI', 'Git', 'PostgreSQL', 'Python', 'OOP', 'AWS']",11,Time Warner,124,4,MA,More than $10B (USD),"10,000+","Media, News and Publishing",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Senior Data Engineer,120000-139999,data_engineer,"['Database Administration', 'R', 'Python', 'SQL']",4,Hinge Health,0,0,Missing,Missing,missing,Not Listed,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Associate, Data Engineer, Healthcare",120000-139999,data_engineer,"['Linux', 'Hive', 'Perl', 'Azure', 'SQL', 'Big Data', 'Informatica', 'Data Mining', 'PowerShell', 'Pentaho', 'Hadoop', 'Tableau', 'Teradata', '.Net', 'Alteryx', 'MongoDB', 'Spark', 'Shell Scripting', 'Python', 'AWS']",20,KPMG LLP,4776,4,NY,Missing,missing,Consulting and Business Services,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Principal Data Engineer,120000-139999,data_engineer,"['Pig', 'Hive', 'Hadoop', 'Kafka', 'Azure', 'HBase', 'Cassandra', 'Maven', 'Spark', 'Kubernetes', 'Design Experience', 'Git', 'Docker', 'NoSQL', 'Jenkins', 'AWS']",16,Nordstrom,8955,4,WA,$5B to $10B (USD),"10,000+",Retail,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Big Data Engineer,120000-139999,data_engineer,"['Pig', 'Chef', 'Hive', 'Hadoop', 'Kafka', 'R', 'Scala', 'Azure', 'Big Data', 'Cassandra', 'MongoDB', 'Spark', 'Python', 'Jenkins', 'AWS']",15,Accenture,14988,4,GA,More than $10B (USD),"10,000+",Consulting and Business Services,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Data Engineer (Data Science Focus),120000-139999,data_engineer,"['Linux', 'Machine Learning', 'Hadoop', 'R', 'IT Experience', 'Big Data', 'Predictive Analytics', 'Spark', 'Python']",9,"C.H. Robinson Worldwide, Inc.",874,4,MN,More than $10B (USD),"10,000+",Transport and Freight,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Data Engineer,120000-139999,data_engineer,"['Pig', 'Linux', 'Hive', 'Perl', 'SQL', 'Big Data', 'Design Experience', 'PostgreSQL', 'Military Experience', 'JavaScript', 'Hadoop', 'Scripting', 'Scala', 'HBase', 'ZooKeeper', 'Java', 'Cassandra', 'Angular', 'MongoDB', 'Spark']",20,Capital One,6791,4,VA,More than $10B (USD),"10,000+",Banks and Financial Services,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senior Big Data Engineer,120000-139999,data_engineer,"['JavaScript', 'AI', 'Hive', 'Machine Learning', 'Hadoop', 'Kafka', 'R', 'Scala', 'HBase', 'JSON', 'Tableau', 'Big Data', 'Java', 'Natural Language Processing', 'Cassandra', 'Spark', 'Shell Scripting', 'NoSQL', 'Python']",19,Verizon,21269,4,TX,More than $10B (USD),"10,000+",Telecommunications,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Sr. Data Engineer,120000-139999,data_engineer,"['Big Data', 'Spark', 'Python', 'SQL', 'AWS']",5,Grubhub,322,3,IL,Less than $1B (USD),"Less than 10,000",Internet and Software,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Business Data Engineer,120000-139999,data_engineer,"['Linux', 'Salesforce Marketing Cloud', 'SOAP', 'C/C++', 'Haskell', 'MySQL', 'Git', 'Docker', 'PostgreSQL', 'Python', 'GIS', 'Swift', 'AWS']",13,Swift Navigation,0,0,Missing,Missing,missing,Not Listed,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,120000-139999,data_engineer,"['SQL', 'Hadoop', 'Kafka', 'HBase', 'Java', 'Cassandra', 'MongoDB', 'Spark', 'Data Warehouse', 'NoSQL', 'Python', 'AWS']",12,Radiant Solutions,24,4,VA,Missing,"Less than 10,000",Aerospace and Defense,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Data Engineer,120000-139999,data_engineer,"['Linux', 'Hive', 'Machine Learning', 'Hadoop', 'Kafka', 'SQL', 'Big Data', 'Java', 'Spark', 'Data Warehouse', 'NoSQL', 'Python']",12,Staples,9415,4,MA,More than $10B (USD),"10,000+",Retail,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Azure Data Engineer,120000-139999,data_engineer,"['AI', 'MCSA', 'PowerShell', 'Machine Learning', 'Data Management', 'TFS', 'Scripting', 'Azure', 'SQL', 'T-SQL', 'Visual Studio', 'Spark', 'PaaS', 'CI', 'Git', 'Python']",16,Avanade,201,4,DC,$1B to $5B (USD),"10,000+",Consulting and Business Services,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Big Data Engineer,120000-139999,data_engineer,"['Scala', 'SQL', 'Tableau', 'Java', 'Big Data', 'S3', 'Spark', 'Kubernetes', 'Software Development', 'Docker', 'NoSQL', 'PostgreSQL', 'Python', 'AWS']",14,MassMutual Financial Group,845,4,MA,More than $10B (USD),"Less than 10,000",Banks and Financial Services,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,120000-139999,data_engineer,"['Project Management', 'Azure', 'C/C++', 'SQL', 'Big Data', 'PostgreSQL', 'Hadoop', 'Scripting', 'Kafka', 'Scala', 'Java', 'Cassandra', 'SharePoint', 'Spark', 'NoSQL', 'Python', 'AWS']",17,Public Consulting Group,140,3,WA,Missing,missing,Consulting and Business Services,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Data Engineer,120000-139999,data_engineer,,0,Perficient,0,0,MA,Less than $1B (USD),"Less than 10,000",Consulting and Business Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Azure Data Engineer,120000-139999,data_engineer,"['AI', 'MCSA', 'PowerShell', 'Machine Learning', 'Data Management', 'TFS', 'Scripting', 'Azure', 'SQL', 'T-SQL', 'Visual Studio', 'Spark', 'PaaS', 'CI', 'Git', 'Python']",16,Avanade,201,4,DC,$1B to $5B (USD),"10,000+",Consulting and Business Services,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Data Engineer - Alexa,120000-139999,data_engineer,"['Ruby', 'Hadoop', 'SQL', 'Tableau', 'Big Data', 'Java', 'S3', 'Spark', 'QlikView', 'NoSQL', 'Python', 'Elasticsearch', 'AWS']",13,Lab126,0,0,Missing,Missing,missing,Not Listed,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,120000-139999,data_engineer,"['Pig', 'Linux', 'Hive', 'R', 'SQL', 'Cloud Computing', 'Apache', 'PostgreSQL', 'Build Automation', 'Jenkins', 'Military Experience', 'Chef', 'Ruby', 'Hadoop', 'Kafka', 'Scala', 'CI/CD', 'HBase', 'Java', 'Cassandra']",20,Capital One,6791,4,VA,More than $10B (USD),"10,000+",Banks and Financial Services,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senior Big Data Engineer,120000-139999,data_engineer,"['Pig', 'Hive', 'Machine Learning', 'Google Cloud Platform', 'R', 'DynamoDB', 'SQL', 'Big Data', 'S3', 'C#', 'Design Patterns', 'AI', 'Hadoop', 'Social Media Management', 'Scala', 'Kafka', 'Java', '.Net', 'MongoDB']",19,WWE,76,4,CT,Missing,"Less than 10,000","Media, News and Publishing",0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Big Data Engineer,120000-139999,data_engineer,"['Pig', 'Hive', 'TS/SCI Clearance', 'Hadoop', 'Azure', 'Google Cloud Platform', 'Java', 'Big Data', 'Data Warehouse', 'Software Development', 'AWS']",11,Booz Allen Hamilton,1733,4,DC,$5B to $10B (USD),"10,000+",Consulting and Business Services,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Sr Data Engineer,120000-139999,data_engineer,"['Kafka', 'Apache', 'S3', 'Spark', 'Python']",5,Disney,4330,4,NY,More than $10B (USD),"10,000+","Restaurants, Travel and Leisure",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Engineer,120000-139999,data_engineer,"['MCSA', 'Ruby', 'TS/SCI Clearance', 'Hadoop', 'Kafka', 'Scala', 'Perl', 'SQL', 'Excel', 'Java', 'Microsoft Word', 'Spark', 'Visio', 'Shell Scripting', 'Python']",15,Plus3 IT Systems,0,0,Missing,Missing,missing,Not Listed,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Data Engineer | Consultant | Developer,120000-139999,data_engineer,"['Hive', 'Data Management', 'Hadoop', 'Azure', 'Kafka', 'SQL', 'HBase', 'Big Data', 'Java', 'Maven', 'Spark', 'Data Warehouse', 'Python', 'Jenkins']",14,Pythian,10,4,USA,Missing,"Less than 10,000",Internet and Software,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AWS Big Data Engineer,120000-139999,data_engineer,"['Hadoop', 'DynamoDB', 'Scala', 'Java', 'Spark', 'Design Experience', 'Informatica', 'NoSQL', 'Python', 'AWS']",10,,14988,4,PA,Missing,missing,Not Listed,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Engineer,120000-139999,data_engineer,"['Microsoft SQL Server', 'Azure', 'SQL', 'S3', 'MySQL', 'CI', 'Design Experience', 'Informatica', 'Jenkins', 'SVN', 'TFS', 'Pentaho', 'Hadoop', 'Scala', 'Kafka', 'Oracle', 'HBase', 'Teradata', 'Tableau', 'Java']",20,CapTech Consulting,15,4,VA,Less than $1B (USD),"Less than 10,000",Consulting and Business Services,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snowflake Data Engineer/Architect,120000-139999,data_engineer,"['Scala', 'Azure', 'Oracle', 'Teradata', 'Java', 'Spark', 'Data Warehouse', 'Informatica', 'Python', 'DB2', 'AWS']",11,Accenture,14988,4,GA,More than $10B (USD),"10,000+",Consulting and Business Services,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Big Data Engineer,120000-139999,data_engineer,"['Scala', 'SQL', 'Tableau', 'Java', 'Big Data', 'S3', 'Spark', 'Kubernetes', 'Software Development', 'Docker', 'NoSQL', 'PostgreSQL', 'Python', 'AWS']",14,MassMutual Financial Group,845,4,MA,More than $10B (USD),"Less than 10,000",Banks and Financial Services,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Senior Business Intelligence Data Engineer,120000-139999,data_engineer,"['Pig', 'Hive', 'OBIEE', 'Scripting', 'SAP', 'Azure', 'R', 'SDLC', 'SQL', 'JSON', 'Tableau', 'Java', 'MySQL', 'NoSQL', 'Python', 'DB2', 'AWS']",17,MLB.com,23,4,NY,Missing,missing,Not Listed,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer,120000-139999,data_engineer,"['Design Experience', 'SAP', 'Azure']",3,Mars,1157,4,IL,More than $10B (USD),"10,000+",Food and Beverages,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Sr. Data Engineer - Norcross, GA",120000-139999,data_engineer,"['Microsoft SQL Server', 'SDLC', 'Oracle', 'Java', 'MySQL', 'Unit Testing']",6,WestRock,1378,3,GA,More than $10B (USD),"10,000+",Industrial Manufacturing,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Sr Data Engineer,120000-139999,data_engineer,"['Java', 'Hadoop', 'Python']",3,Aetna,3656,4,CT,More than $10B (USD),"10,000+",Insurance,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Sr. Data Engineer,120000-139999,data_engineer,"['Microsoft SQL Server', 'Go', 'Kafka', 'CI/CD', 'Java', 'Git', 'Software Development', 'Docker', 'Python', 'SVN', 'AWS']",11,Drillinginfo,21,4,TX,Missing,missing,Not Listed,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Engineer, Revenue Data Platform",120000-139999,data_engineer,"['Pig', 'Java', 'Hive', 'Spark', 'Data Warehouse', 'Hadoop', 'Scala', 'SQL', 'AWS']",9,Twitter,63,4,NY,$1B to $5B (USD),"Less than 10,000",Internet and Software,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Analytics Data Engineer,120000-139999,data_engineer,"['Hive', 'Hadoop', 'R', 'Scala', 'HBase', 'Apache', 'Java', 'Spark', 'Software Development', 'Python', 'Threading', 'AWS']",12,Monsanto,1602,4,MO,More than $10B (USD),"10,000+",Agriculture and Extraction,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Sr Data Engineer, Zoro Tools",120000-139999,data_engineer,"['Data Warehouse', 'Design Experience', 'SAP', 'SQL', 'AWS']",5,W.W. Grainger,1930,4,IL,$5B to $10B (USD),"10,000+",Industrial ManufacturingConsumer Goods and Services,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Senior Big Data Engineer,120000-139999,data_engineer,"['Hive', 'Hadoop', 'Scala', 'Kafka', 'Azure', 'HBase', 'Apache', 'Java', 'MongoDB', 'Spark', 'Shell Scripting', 'Python', 'AWS']",13,ScienceSoft USA Corporation,0,0,Missing,Missing,missing,Not Listed,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Engineer,120000-139999,data_engineer,"['Machine Learning', 'Hadoop', 'SAP', 'Kafka', 'Scala', 'SQL', 'Java', 'Natural Language Processing', 'Spark', 'Data Warehouse', 'Python', 'Elasticsearch', 'AWS']",13,Directly,2,5,CA,Missing,"Less than 10,000",Internet and Software,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Big Data Engineer,120000-139999,data_engineer,"['Pig', 'Chef', 'Hive', 'Hadoop', 'R', 'Scala', 'Azure', 'Big Data', 'Cassandra', 'MongoDB', 'Spark', 'Python', 'Jenkins', 'AWS']",14,Accenture,14988,4,CA,More than $10B (USD),"10,000+",Consulting and Business Services,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Big Data Engineer,120000-139999,data_engineer,"['Linux', 'Hive', 'Hadoop', 'Scripting', 'Scala', 'Kafka', 'HBase', 'SQL', 'Big Data', 'Java', 'Spark', 'REST', 'Shell Scripting', 'OOP', 'Elasticsearch']",15,Paypal,988,4,CA,$5B to $10B (USD),"10,000+",Banks and Financial Services,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Principal Data Engineer - 51749BR,120000-139999,data_engineer,"['Pig', 'Hive', 'Hadoop', 'Java', 'Cassandra', 'MySQL', 'NoSQL', 'Shell Scripting', 'Python']",9,Aetna,3656,4,MA,More than $10B (USD),"10,000+",Insurance,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Sr Data Engineer,120000-139999,data_engineer,"['Linux', 'Pentaho', 'Scripting', 'Perl', 'Workday', 'SQL', 'S3', 'MySQL', 'Data Warehouse', 'Informatica', 'Python', 'AWS']",12,Workday,56,4,CA,$1B to $5B (USD),missing,Internet and Software,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,120000-139999,data_engineer,"['Linux', 'SQL', 'JSON', 'S3', 'Kubernetes', 'Military Experience', 'Jenkins', 'Chef', 'Business Intelligence', 'Scripting', 'Kafka', 'Scala', 'SDLC', 'Java', 'Git', 'Docker', 'REST', 'Python', 'AWS']",19,Capital One,6791,4,VA,More than $10B (USD),"10,000+",Banks and Financial Services,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bioinformatics Data Engineer,120000-139999,data_engineer,"['Linux', 'Data Management', 'Machine Learning', 'R', 'SQL', 'Next Generation Sequencing', 'Troubleshooting', 'Python']",8,Camp4 Therapeutics Corporation,0,0,Missing,Missing,missing,Not Listed,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Master Data Engineer,120000-139999,data_engineer,"['Linux', 'Scripting', 'Kafka', 'CI/CD', 'Java', 'Angular', 'Spark', 'Docker', 'Python', 'Military Experience', 'AWS']",11,Capital One,6791,4,VA,More than $10B (USD),"10,000+",Banks and Financial Services,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Data Engineer - Professional Services,120000-139999,data_engineer,"['Linux', 'Information Security', 'SDLC', 'Apache', 'Splunk', 'Data Warehouse', 'Software Development', 'PostgreSQL', 'Python', 'Elasticsearch']",10,Forcepoint,98,3,NY,Missing,missing,Not Listed,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Data Engineer,120000-139999,data_engineer,"['Hive', 'Hadoop', 'R', 'SAS', 'SQL', 'Python']",6,"NeuStar, Inc.",6,3,CA,Missing,missing,Not Listed,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer # JN -092018-42132,120000-139999,data_engineer,"['Linux', 'Machine Learning', 'Shell Scripting', 'Python']",4,SSi,146,4,MA,Missing,"Less than 10,000",Human Resources and Staffing,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Federal - Data Engineer,120000-139999,data_engineer,"['Data Mining', 'Microsoft SQL Server', 'Hadoop', 'Kafka', 'Oracle', 'SQL', 'Tableau', 'Big Data', 'Spark', 'Data Warehouse', 'Elasticsearch']",11,Accenture,14988,4,VA,More than $10B (USD),"10,000+",Consulting and Business Services,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Data Engineer for Digital Lab,120000-139999,data_engineer,"['Hive', 'Machine Learning', 'Azure', 'SQL', 'Big Data', 'Informatica', 'Software Development', 'Hadoop', 'Kafka', 'Java', 'Spark', 'NoSQL', 'Python', 'AWS']",14,Siemens,6479,4,TX,Missing,"10,000+",Computers and Electronics,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Lead Data Engineer,120000-139999,data_engineer,"['Big Data', 'Spark', 'Machine Learning', 'Hadoop', 'NoSQL', 'CI/CD']",6,ThoughtWorks,64,4,IL,Less than $1B (USD),"Less than 10,000",Internet and Software,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Senior Data Engineer,120000-139999,data_engineer,"['Spring', 'Hive', 'Hadoop', 'R', 'Kafka', 'HBase', 'Java', 'Big Data', 'Cassandra', 'Spark', 'Data Warehouse', 'Build Automation', 'Python']",13,Duke Energy,936,4,NC,$5B to $10B (USD),"10,000+",Energy and Utilities,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Sr Data Engineer,120000-139999,data_engineer,"['PL/SQL', 'Data Warehouse', 'OBIEE', 'Informatica', 'Oracle', 'SQL', 'Tableau']",7,Lab126,0,0,Missing,Missing,missing,Not Listed,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3M HIS Sr. Data Engineer (Albany, NY)",120000-139999,data_engineer,"['Hive', 'Microsoft SQL Server', 'Ruby', 'Java', '.Net', 'Spark', 'C#', 'Git', 'NoSQL', 'Leadership Experience', 'OOP', 'Python', 'SVN', 'AWS']",14,3M,2837,4,NY,More than $10B (USD),"10,000+",Industrial Manufacturing,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Solutions Architect, Data Engineer",120000-139999,data_engineer,"['Pig', 'Hive', 'Hadoop', 'Kafka', 'JSON', 'Java', 'Docker', 'SPARQL', 'Elasticsearch']",9,Arrayo,0,0,Missing,Missing,missing,Not Listed,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,120000-139999,data_engineer,"['Linux', 'TS/SCI Clearance', 'Hadoop', 'DynamoDB', 'NoSQL', 'Python', 'Jenkins', 'Elasticsearch', 'AWS']",9,Novetta,28,3,VA,Missing,missing,Not Listed,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
